,id,title,release_date,vote_average,vote_count,popularity
432,579792,Cindy La Regia,2020-01-24,7.9,226,5.47
433,183011,Justice League: The Flashpoint Paradox,2013-07-30,7.9,1632,44.112
434,150540,Inside Out,2015-06-09,7.9,19080,75.309
435,1646,Freedom Writers,2007-01-05,7.9,1965,19.615
436,33,Unforgiven,1992-08-07,7.9,3839,24.782
437,2011,Persepolis,2007-06-27,7.9,1713,13.785
438,69335,Estômago: A Gastronomic Story,2007-09-26,7.9,220,7.126
439,20874,Kin-dza-dza!,1986-12-01,7.9,202,8.355
440,8290,Don't Look Now... We're Being Shot At!,1966-12-08,7.9,1169,17.884
441,20271,Divorce Italian Style,1961-12-20,7.9,368,7.178
442,10674,Mulan,1998-06-18,7.9,8715,89.364
443,334533,Captain Fantastic,2016-07-08,7.9,5904,24.472
444,223,Rebecca,1940-03-23,7.9,1515,11.202
445,316029,The Greatest Showman,2017-12-20,7.9,8681,27.125
446,296096,Me Before You,2016-06-01,7.9,11169,160.844
447,3034,Young Frankenstein,1974-12-15,7.9,2799,21.261
448,671,Harry Potter and the Philosopher's Stone,2001-11-16,7.9,24840,136.892
449,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021-09-14,7.9,345,33.009
450,527774,Raya and the Last Dragon,2021-03-03,7.9,6071,74.88
451,32085,Vincent,1982-10-01,7.9,774,7.478
452,662,La Jetée,1962-02-16,7.9,767,10.959
453,47796,Mamma Roma,1962-09-22,7.9,356,8.289
454,435129,The Breadwinner,2017-11-17,7.9,728,9.221
455,7984,In the Name of the Father,1993-12-12,7.9,1532,15.756
456,7857,Amarcord,1973-12-18,7.9,973,11.693
457,594634,Close to the Horizon,2019-10-10,7.9,432,19.322
458,20875,Operation Y and Other Shurik's Adventures,1965-07-24,7.9,253,13.522
459,615453,Ne Zha,2019-07-26,7.9,341,14.485
460,122906,About Time,2013-09-04,7.9,7588,30.396
461,17295,The Battle of Algiers,1966-09-08,7.9,621,10.574
462,118340,Guardians of the Galaxy,2014-07-30,7.9,26150,89.913
463,25364,Ace in the Hole,1951-06-29,7.9,566,7.497
464,198,To Be or Not to Be,1942-03-05,7.9,593,9.984
465,194,Amélie,2001-04-25,7.9,10531,28.199
466,938008,The Killer,2022-07-13,7.9,270,57.677
467,331482,Little Women,2019-12-25,7.9,5516,23.716
468,1402,The Pursuit of Happyness,2006-12-14,7.9,8969,31.397
469,752,V for Vendetta,2006-02-23,7.9,13274,37.438
470,31442,Ivan's Childhood,1962-05-09,7.9,600,11.155
471,6715,The Cure,1995-04-21,7.9,258,9.939
472,3083,Mr. Smith Goes to Washington,1939-10-19,7.9,894,9.749
473,60243,A Separation,2011-02-15,7.9,1516,9.797
474,949,Heat,1995-12-15,7.9,6292,48.489
475,585511,Luck,2022-08-05,7.9,1306,159.717
476,11830,Tampopo,1985-11-23,7.9,281,8.65
477,49964,Where Is My Friend's House?,1987-07-01,7.9,276,9.555
478,25538,Yi Yi,2000-09-20,7.9,436,14.772
479,354857,Regular Show: The Movie,2015-09-01,7.9,325,20.756
480,3870,1900,1976-09-01,7.9,547,10.418
481,210577,Gone Girl,2014-10-01,7.9,17012,47.022
482,597,Titanic,1997-11-18,7.9,22981,95.591
483,313369,La La Land,2016-11-29,7.9,15310,34.467
484,573164,An Egg Rescue,2021-08-12,7.9,342,35.711
485,1162,The Miracle Worker,1962-05-23,7.9,259,8.255
486,804,Roman Holiday,1953-08-26,7.9,1763,23.193
487,369557,Sing Street,2016-03-11,7.9,2074,14.482
488,1892,Return of the Jedi,1983-05-25,7.9,14270,29.073
489,827,Diabolique,1955-01-29,7.9,811,9.426
490,48035,Ordet,1955-01-09,7.9,307,8.305
491,916224,Suzume,2022-11-11,7.9,428,412.029
492,556901,Teen Titans Go! vs. Teen Titans,2019-07-21,7.9,417,15.378
493,503314,Dragon Ball Super: Broly,2018-12-14,7.9,2645,17.414
494,180147,We Are the Nobles,2013-03-28,7.9,452,12.799
495,712454,The Summit of the Gods,2021-09-22,7.9,277,9.839
496,579245,The Specials,2019-10-23,7.9,782,9.805
497,10997,Farewell My Concubine,1993-01-01,7.9,470,13.056
498,16,Dancer in the Dark,2000-06-30,7.9,1571,11.243
499,1394,Nostalgia,1983-05-01,7.9,440,8.785
500,244001,Bo Burnham: What.,2013-12-17,7.9,206,5.866
501,29455,Winter Light,1963-02-11,7.9,373,9.154
502,24167,Two Women,1960-12-22,7.9,468,16.306
503,3078,It Happened One Night,1934-02-22,7.9,1042,10.102
504,937278,A Man Called Otto,2022-12-28,7.9,1307,126.429
505,404378,A Street Cat Named Bob,2016-11-04,7.9,1218,12.557
506,11036,The Notebook,2004-06-25,7.9,10360,50.576
507,508943,Luca,2021-06-17,7.9,7326,91.101
508,13398,Tokyo Godfathers,2003-12-29,7.9,1023,12.48
509,393,Kill Bill: Vol. 2,2004-04-16,7.9,12661,24.854
510,3112,The Night of the Hunter,1955-08-26,7.9,1321,13.154
511,379170,Sherlock: The Abominable Bride,2016-01-01,7.9,2118,17.036
512,83564,La luna,2012-02-10,7.9,725,7.513
513,631,Sunrise: A Song of Two Humans,1927-11-04,7.9,692,12.305
514,275,Fargo,1996-03-08,7.9,7081,21.57
515,548544,Invisible Life,2019-08-30,7.9,268,7.458
516,430424,See You Up There,2017-10-25,7.9,1151,11.053
517,11293,Paper Moon,1973-05-09,7.9,599,7.317
518,776305,Belle,2021-07-16,7.9,591,28.91
519,726684,Miraculous World: Shanghai – The Legend of Ladydragon,2021-05-15,7.9,543,74.945
520,406785,Inner Workings,2016-11-23,7.9,252,9.08
521,52629,El Infierno,2010-09-03,7.9,542,32.633
522,22596,Safety Last!,1923-04-01,7.9,419,8.117
523,43469,Shoeshine,1946-04-27,7.9,211,7.489
524,934,Rififi,1955-04-13,7.9,470,10.702
525,833,Umberto D.,1952-01-20,7.9,569,9.359
526,399174,Isle of Dogs,2018-03-23,7.9,4290,18.491
527,381341,Perfect Strangers,2016-02-11,7.9,4084,15.253
528,266856,The Theory of Everything,2014-11-26,7.9,9922,30.109
529,152601,Her,2013-12-18,7.9,13151,30.031
530,505192,Shoplifters,2018-06-02,7.9,1771,12.436
531,24238,Mary and Max,2009-02-09,7.9,1714,10.771
532,801335,Girl in the Basement,2021-02-27,7.9,513,87.387
533,265195,Wild Tales,2014-08-21,7.9,2968,15.114
534,301,Rio Bravo,1959-03-17,7.9,968,19.208
535,235,Stand by Me,1986-08-08,7.9,5143,26.136
536,445030,No Game No Life: Zero,2017-07-15,7.9,322,20.842
537,20873,The Diamond Arm,1969-05-23,7.9,238,9.562
538,665,Ben-Hur,1959-11-18,7.9,2375,29.975
539,593,Solaris,1972-03-20,7.9,1377,14.8
540,391,A Fistful of Dollars,1964-01-18,7.9,3677,23.197
541,16390,Scooby-Doo! and the Samurai Sword,2009-04-07,7.9,232,12.395
542,5511,Le Samouraï,1967-10-25,7.9,861,13.444
543,1675,Day for Night,1973-05-24,7.9,536,9.116
544,453,A Beautiful Mind,2001-12-11,7.9,9282,32.249
545,86000,Always,2011-10-20,7.9,243,10.63
546,45523,Louis C.K.: Hilarious,2010-01-26,7.9,240,4.69
547,12903,Scooby-Doo! and the Goblin King,2008-09-23,7.9,220,11.344
548,581,Dances with Wolves,1990-03-30,7.9,3726,36.636
549,546554,Knives Out,2019-11-27,7.9,10785,43.962
550,398924,A Bag of Marbles,2017-01-18,7.9,773,8.859
551,16859,Kiki's Delivery Service,1989-07-29,7.9,3423,33.555
552,946,Letter from an Unknown Woman,1948-04-28,7.9,255,9.792
553,779047,Us Again,2021-03-05,7.9,274,8.274
554,185789,Mulholland Dr.,1999-01-01,7.9,420,6.027
555,16804,Departures,2008-09-13,7.9,708,10.174
556,2440,Joint Security Area,2000-09-09,7.9,573,13.169
557,11049,Interstella 5555,2003-05-28,7.8,353,12.739
558,5924,Papillon,1973-12-13,7.8,1670,18.446
559,93,Anatomy of a Murder,1959-07-01,7.8,822,12.237
560,367412,Whiplash,2013-01-18,7.8,303,7.78
561,2721,Z,1969-02-26,7.8,396,8.75
562,613,Downfall,2004-09-16,7.8,3362,18.234
563,579974,RRR,2022-03-24,7.8,962,90.648
564,564427,Minha Vida em Marte,2018-12-27,7.8,269,5.028
565,32480,The Marquis of Grillo,1981-12-23,7.8,410,5.471
566,14574,The Boy in the Striped Pyjamas,2008-05-07,7.8,6401,41.27
567,10774,Network,1976-11-14,7.8,1464,15.491
568,58129,The Phantom Carriage,1921-01-01,7.8,264,9.881
569,777,Grand Illusion,1937-06-04,7.8,582,8.959
570,113,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,7.8,927,12.608
571,359156,Don't Be Bad,2015-09-08,7.8,891,7.098
572,115,The Big Lebowski,1998-03-06,7.8,10135,34.113
573,200727,"Love, Rosie",2014-10-16,7.8,5821,40.831
574,50759,An Autumn Afternoon,1962-11-18,7.8,231,9.28
575,22843,Evangelion: 2.0 You Can (Not) Advance,2009-06-26,7.8,730,25.325
576,596,The Grapes of Wrath,1940-03-15,7.8,829,8.468
577,89,Indiana Jones and the Last Crusade,1989-05-24,7.8,8911,49.383
578,293299,Feast,2014-10-25,7.8,797,9.239
579,152742,The Best Offer,2013-01-01,7.8,2598,13.396
580,80379,Louis C.K.: Live at the Beacon Theater,2011-12-10,7.8,205,4.239
581,9479,The Nightmare Before Christmas,1993-10-09,7.8,8293,51.036
582,71157,Polisse,2011-10-06,7.8,1079,9.188
583,545611,Everything Everywhere All at Once,2022-03-24,7.8,4752,78.137
584,744114,My Policeman,2022-10-20,7.8,529,15.697
585,14836,Coraline,2009-02-05,7.8,6646,95.916
586,761898,Sword Art Online the Movie -Progressive- Aria of a Starless Night,2021-10-30,7.8,234,35.704
587,59440,Warrior,2011-09-09,7.8,4058,29.109
588,15859,A Moment to Remember,2004-11-05,7.8,263,11.88
589,1607,A Bronx Tale,1993-09-14,7.8,2041,56.957
590,929170,Honor Society,2022-07-23,7.8,283,63.326
591,677638,We Bare Bears: The Movie,2020-06-30,7.8,772,31.63
592,33320,Millennium Actress,2002-09-14,7.8,669,17.506
593,30588,Monsieur Verdoux,1947-09-26,7.8,362,7.591
594,887,The Best Years of Our Lives,1946-12-25,7.8,541,11.241
595,23160,Werckmeister Harmonies,2001-02-01,7.8,269,9.165
596,31011,Mr. Nobody,2009-11-06,7.8,5438,23.154
597,1018,Mulholland Drive,2001-06-06,7.8,5472,27.216
598,968,Dog Day Afternoon,1975-08-01,7.8,2569,15.069
599,585,"Monsters, Inc.",2001-11-01,7.8,16834,114.164
600,530254,The Witch: Part 1. The Subversion,2018-06-27,7.8,410,25.242
601,826,The Bridge on the River Kwai,1957-10-11,7.8,1784,17.329
602,56231,The Working Class Goes to Heaven,1971-09-17,7.8,303,7.656
603,6075,Carlito's Way,1993-11-10,7.8,2785,17.264
604,22683,Gifted Hands: The Ben Carson Story,2009-02-07,7.8,546,21.544
605,303867,World of Tomorrow,2015-01-22,7.8,276,7.758
606,805,Rosemary's Baby,1968-06-12,7.8,3438,19.102
607,80,Before Sunset,2004-02-10,7.8,2968,15.81
608,136,Freaks,1932-02-12,7.8,1027,17.168
609,12,Finding Nemo,2003-05-30,7.8,17725,72.309
610,47931,Elite Squad: The Enemy Within,2010-10-08,7.8,1639,19.544
611,21135,L'Eclisse,1962-04-12,7.8,406,9.134
612,886396,Batman and Superman: Battle of the Super Sons,2022-10-18,7.8,200,49.97
613,11953,Kagemusha,1980-04-26,7.8,553,13.066
614,726759,Tetris,2023-03-15,7.8,668,53.058
615,24480,Partly Cloudy,2009-05-28,7.8,938,15.193
616,11602,Through a Glass Darkly,1961-06-06,7.8,417,7.689
617,674,Harry Potter and the Goblet of Fire,2005-11-16,7.8,18861,112.129
618,502356,The Super Mario Bros. Movie,2023-04-05,7.8,4529,3481.627
619,10775,Infernal Affairs,2002-12-12,7.8,1388,21.807
620,348892,Bajrangi Bhaijaan,2015-07-17,7.8,406,11.528
621,335578,Land of Mine,2015-12-03,7.8,1267,12.271
622,5915,Into the Wild,2007-09-11,7.8,8869,22.199
623,263115,Logan,2017-02-28,7.8,17802,50.913
624,29452,The Face of Another,1966-07-15,7.8,208,7.574
625,502,Fail Safe,1964-10-07,7.8,320,13.297
626,479718,The Outlaws,2017-10-03,7.8,276,19.706
627,5991,The Last Laugh,1924-12-23,7.8,262,8.59
628,314365,Spotlight,2015-11-06,7.8,7634,16.482
629,113833,The Normal Heart,2014-05-25,7.8,811,9.296
630,11656,The Virgin Spring,1960-02-08,7.8,518,10.805
631,803700,The Eight Mountains,2022-12-21,7.8,392,192.233
632,323272,War Room,2015-08-28,7.8,417,29.468
633,770254,Back to the Outback,2021-12-03,7.8,660,35.87
634,650031,The Shadow in My Eye,2021-10-28,7.8,396,23.034
635,609242,The Heist of the Century,2020-01-16,7.8,692,16.931
636,25606,White Collar Blues,1975-03-27,7.8,764,23.371
637,831223,Gone Mom: The Disappearance of Jennifer Dulos,2021-06-05,7.8,218,19.32
638,705861,Hustle,2022-06-03,7.8,2082,36.21
639,25253,Crooks in Clover,1963-11-27,7.8,445,5.921
640,10191,How to Train Your Dragon,2010-03-18,7.8,11825,48.468
641,597316,My Little Pony: A New Generation,2021-09-23,7.8,265,31.775
642,11697,The Man Who Shot Liberty Valance,1962-04-15,7.8,954,13.052
643,5961,Fanny and Alexander,1982-12-17,7.8,671,15.428
644,1280,3-Iron,2004-10-15,7.8,1007,15.1
645,107,Snatch,2000-09-01,7.8,8081,30.847
646,393559,My Life as a Zucchini,2016-09-22,7.8,1173,11.993
647,142,Brokeback Mountain,2005-09-10,7.8,6287,32.184
648,762,Monty Python and the Holy Grail,1975-05-25,7.8,5131,19.196
649,901563,Close,2022-11-01,7.8,411,52.233
650,419478,Midnight Sun,2018-03-22,7.8,3170,25.572
651,49797,I Saw the Devil,2010-08-12,7.8,2156,23.175
652,2062,Ratatouille,2007-06-28,7.8,15329,80.949
653,262,The King of Comedy,1982-12-18,7.8,1930,16.975
654,4977,Paprika,2006-10-01,7.8,1927,23.89
655,438631,Dune,2021-09-15,7.8,8942,90.349
656,375794,No Manches Frida,2016-09-02,7.8,728,56.642
657,5000,Forbidden Games,1952-05-09,7.8,262,11.955
658,116322,The Legend of La Llorona,2011-10-21,7.8,206,23.515
659,13042,Presto,2008-06-27,7.8,900,9.289
660,841755,Mortal Kombat Legends: Battle of the Realms,2021-08-31,7.8,353,40.44
661,573171,A Frozen Rooster,2022-12-14,7.8,290,137.856
662,32916,Scooby-Doo! Abracadabra-Doo,2010-02-16,7.8,217,13.328
663,5544,Hiroshima Mon Amour,1959-06-10,7.8,681,20.187
664,17483,Shelter,2007-06-16,7.8,445,11.305
665,126319,Ernest & Celestine,2012-12-12,7.8,523,8.862
666,143,All Quiet on the Western Front,1930-04-29,7.8,663,16.438
667,554590,Tod@s Caen,2019-08-30,7.8,455,12.682
668,423612,Never Look Away,2018-10-03,7.8,609,11.877
669,29458,One Hundred Steps,2000-09-01,7.8,597,6.746
670,31056,A Short Film About Love,1988-08-21,7.8,310,8.236
671,29845,A Woman Under the Influence,1974-09-19,7.8,392,10.281
672,10193,Toy Story 3,2010-06-16,7.8,13495,67.725
673,52345,Lisbela and the Prisoner,2003-08-22,7.8,357,0.798
674,553,Dogville,2003-05-19,7.8,2132,14.592
675,11621,Porco Rosso,1992-07-18,7.8,2830,25.492
676,1366,Rocky,1976-11-21,7.8,6901,48.841
677,804095,The Fabelmans,2022-11-11,7.8,1476,42.162
678,1626,Vivre Sa Vie,1962-09-20,7.8,546,10.612
679,22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,7.8,18825,88.472
680,14069,The Girl Who Leapt Through Time,2006-07-15,7.8,1788,29.438
681,851,Brief Encounter,1945-11-24,7.8,515,9.606
682,144,Wings of Desire,1987-05-17,7.8,1101,15.205
683,20126,Deep Red,1975-03-07,7.8,1263,8.024
684,2118,L.A. Confidential,1997-09-19,7.8,4326,20.185
685,396,Who's Afraid of Virginia Woolf?,1966-06-22,7.8,702,10.303
686,766507,Prey,2022-08-02,7.8,5536,163.524
687,141,Donnie Darko,2001-10-24,7.8,11255,29.237
688,84892,The Perks of Being a Wallflower,2012-09-20,7.8,9668,31.531
689,13855,The Chaser,2008-02-14,7.8,1116,13.232
690,149870,The Wind Rises,2013-07-20,7.8,2544,24.89
691,10315,Fantastic Mr. Fox,2009-10-23,7.8,4608,27.634
692,9421,The Dinner Game,1998-04-15,7.8,1685,8.208
693,582927,I'm No Longer Here,2019-10-21,7.8,416,9.312
694,336804,Mustang,2015-06-17,7.8,1268,11.129
695,277216,Straight Outta Compton,2015-08-11,7.8,3496,25.187
696,49026,The Dark Knight Rises,2012-07-16,7.8,20892,60.77
697,1480,Touch of Evil,1958-03-30,7.8,1244,14.22
698,303,Notorious,1946-08-21,7.8,1366,15.05
699,980,The Ox-Bow Incident,1943-03-11,7.8,313,8.108
700,486589,Red Shoes and the Seven Dwarfs,2019-07-25,7.8,950,35.225
701,49687,Marriage Italian Style,1964-12-18,7.8,437,6.869
702,10757,Kabhi Khushi Kabhie Gham,2001-12-14,7.8,469,11.819
703,656563,Rich in Love,2020-04-30,7.8,567,31.095
704,539517,Constantine: City of Demons - The Movie,2018-10-04,7.8,520,14.116
705,117,The Untouchables,1987-06-03,7.8,5052,24.254
706,169813,Short Term 12,2013-08-23,7.8,1158,10.416
707,562,Die Hard,1988-07-15,7.8,9956,54.059
708,498249,Bad Seeds,2018-11-21,7.8,519,8.795
709,337960,Holding the Man,2015-08-27,7.8,422,9.59
710,166428,How to Train Your Dragon: The Hidden World,2019-01-03,7.8,5678,58.928
711,12496,The Twilight Samurai,2002-11-02,7.8,264,11.237
712,12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-06,7.8,17419,101.345
713,9475,Scent of a Woman,1992-12-23,7.8,2910,23.122
714,602063,Rurouni Kenshin: The Final,2021-04-23,7.8,376,29.18
715,696,Manhattan,1979-04-25,7.8,2093,10.175
716,14282,Ninja Scroll,1993-06-05,7.8,505,25.078
717,10227,PlayTime,1967-12-16,7.8,473,9.853
718,925,Do the Right Thing,1989-06-14,7.8,1504,13.728
719,27670,Nothing Left to Do but Cry,1984-12-20,7.8,1034,8.317
720,587,Big Fish,2003-12-25,7.8,6591,17.705
721,428493,God's Own Country,2017-09-01,7.8,799,10.761
722,86837,Amour,2012-09-20,7.8,1443,16.309
723,1908,Inherit the Wind,1960-07-07,7.8,353,8.006
724,703,Annie Hall,1977-04-19,7.8,3469,15.594
725,380,Rain Man,1988-12-11,7.8,5655,28.639
726,11005,Awakenings,1990-12-04,7.8,2188,14.209
727,963,The Maltese Falcon,1941-10-18,7.8,1437,16.004
728,873,The Color Purple,1985-12-18,7.8,1486,28.206
729,352173,Drishyam,2015-07-30,7.8,333,8.555
730,506574,Descendants 3,2019-08-02,7.8,1343,39.216
731,40662,Batman: Under the Red Hood,2010-07-27,7.8,1425,19.976
732,576920,Silver Skates,2020-12-10,7.8,208,13.26
733,435366,Fabricated City,2017-02-09,7.8,272,18.183
734,396535,Train to Busan,2016-07-20,7.8,6448,57.723
735,81401,The Turin Horse,2011-02-15,7.7,303,10.179
736,2108,The Breakfast Club,1985-02-15,7.8,7301,20.163
737,581528,"The Gangster, the Cop, the Devil",2019-05-15,7.8,757,48.414
738,28162,A Matter of Life and Death,1946-12-15,7.8,326,10.06
739,724495,The Woman King,2022-09-16,7.8,1531,179.241
740,492188,Marriage Story,2019-09-28,7.8,6330,18.978
741,1700,Misery,1990-11-30,7.8,4049,18.765
742,583,Life of Brian,1979-08-17,7.8,3881,27.23
743,15916,Angel's Egg,1985-12-22,7.8,327,13.449
744,1417,Pan's Labyrinth,2006-10-10,7.8,9670,29.345
745,61979,Three Steps Above Heaven,2010-12-03,7.8,2725,69.806
746,27064,Mishima: A Life in Four Chapters,1985-05-15,7.8,220,10.7
747,165,Back to the Future Part II,1989-11-22,7.8,11545,32.226
748,413594,Sword Art Online: The Movie – Ordinal Scale,2017-02-18,7.8,599,22.672
749,18079,Nine Queens,2000-08-31,7.8,603,9.142
750,16237,Teen Titans: Trouble in Tokyo,2006-09-15,7.8,314,14.601
751,382591,Two Is a Family,2016-12-07,7.7,2808,12.999
752,359784,Maudie,2016-06-16,7.7,374,9.294
753,357786,Kizumonogatari Part 1: Tekketsu,2016-01-08,7.7,227,17.926
754,843241,The Seven Deadly Sins: Cursed by Light,2021-07-02,7.7,440,38.112
755,374473,"I, Daniel Blake",2016-10-21,7.7,1229,10.465
756,27040,Meshes of the Afternoon,1943-01-01,7.7,318,6.674
757,713776,If Anything Happens I Love You,2020-03-07,7.7,772,9.003
758,49046,All Quiet on the Western Front,2022-10-07,7.7,2769,134.575
759,903,Cool Hand Luke,1967-06-22,7.7,1216,16.413
760,531,The Wrong Trousers,1993-12-17,7.7,834,15.318
761,502033,Sound of Metal,2020-11-20,7.7,2170,14.637
762,269149,Zootopia,2016-02-11,7.7,14935,62.384
763,14756,Ip Man,2008-12-12,7.7,3336,16.544
764,11902,Underground,1995-04-11,7.7,570,10.264
765,3114,The Searchers,1956-05-07,7.7,1188,18.453
766,792,Platoon,1986-12-19,7.7,3967,30.501
767,273248,The Hateful Eight,2015-12-25,7.7,13032,25.527
768,28571,The Heiress,1949-10-06,7.7,210,8.311
769,16761,A Movie of Eggs,2006-04-21,7.7,269,11.502
770,756999,The Black Phone,2022-06-22,7.7,3913,94.906
771,31589,The Bad Sleep Well,1960-09-15,7.7,206,10.197
772,10229,A Walk to Remember,2002-01-25,7.7,3718,27.737
773,322,Mystic River,2003-03-03,7.7,5843,29.93
774,317442,The Last: Naruto the Movie,2014-12-06,7.7,1676,59.518
775,525,The Blues Brothers,1980-06-16,7.7,3727,24.934
776,869626,Marcel the Shell with Shoes On,2022-06-24,7.7,284,188.372
777,317182,Doctor Who: Last Christmas,2014-12-25,7.7,219,6.13
778,234200,Pride,2014-09-12,7.7,1183,16.555
779,6844,The Ten Commandments,1956-10-05,7.7,1326,40.443
780,216,Ali: Fear Eats the Soul,1974-06-05,7.7,333,7.062
781,573699,White Snake,2019-01-11,7.7,392,30.079
782,20544,Something the Lord Made,2004-05-30,7.7,201,14.729
783,11220,Fallen Angels,1995-09-06,7.7,793,17.901
784,614917,King Richard,2021-11-18,7.7,1974,28.842
785,177572,Big Hero 6,2014-10-24,7.7,14479,84.092
786,45269,The King's Speech,2010-11-26,7.7,7991,17.41
787,597922,The Greatest Beer Run Ever,2022-09-30,7.7,507,24.472
788,508933,Ricky Gervais: Humanity,2018-03-13,7.7,388,5.971
789,123025,"Batman: The Dark Knight Returns, Part 1",2012-08-21,7.7,1394,24.084
790,244063,Boys,2014-01-08,7.7,610,11.745
791,12491,Accattone,1961-09-25,7.7,423,11.385
792,12429,Ponyo,2008-07-19,7.7,3634,62.674
793,508439,Onward,2020-02-29,7.7,5532,27.044
794,25050,Still Walking,2008-06-28,7.7,300,10.649
795,404,The Straight Story,1999-10-15,7.7,1290,9.567
796,12405,Slumdog Millionaire,2008-11-12,7.7,9723,21.264
797,393729,Divines,2016-08-31,7.7,618,5.964
798,709629,War of Likes,2021-03-12,7.7,236,9.222
799,556984,The Trial of the Chicago 7,2020-09-25,7.7,2684,16.443
800,451945,BPM (Beats per Minute),2017-08-23,7.7,1251,9.433
801,33602,Temple Grandin,2010-02-06,7.7,357,9.5
802,30018,Mother,2009-05-28,7.7,1246,12.731
803,10020,Beauty and the Beast,1991-10-22,7.7,9049,66.44
804,990,The Hustler,1961-09-25,7.7,829,9.975
805,616584,K-12,2019-09-05,7.7,243,8.385
806,22504,The King and the Mockingbird,1980-03-19,7.7,322,6.494
807,334,Magnolia,1999-12-10,7.7,3135,21.399
